Id,Name,Type,Price,Mall,2026-07-22 01:27:08
19628207,ASUS TUF Gaming B760M-PLUS 코잇,,190890,85몰,
19648718,ASRock B650 Pro RS + WiFi6E 모듈 패키지 디앤디컴,,379320,1몰,
19649354,ASRock B650 PG Lightning + WiFi6E 모듈 패키지 디앤디컴,,354790,1몰,
19673600,GIGABYTE A620M GAMING X 제이씨현,,151380,8몰,
19673975,ECS DURATHON2 B760H7-M8 코잇 (벌크),,142150,80몰,
19691519,ASUS PRIME B650M-A II 대원씨티에스,,129000,15몰,
19704527,ASUS PRIME B760M-A 코잇,,148990,99몰,
19705316,MSI PRO A620M-E,,154500,2몰,
19719305,GIGABYTE H310M HD2 2.0 듀러블에디션 (중고),,156000,1몰,
19719872,MSI H110M PRO-VD PLUS (중고),,73010,8몰,
19725299,GIGABYTE A620M GAMING X 피씨디렉트,,168230,87몰,
19753526,ECS DURATHON2 B760H7-M8 코잇,,142580,20몰,
19754957,ASRock B560M-HDV/M.2 디앤디컴,,136000,1몰,
19756130,ASUS PRIME B760-PLUS 코잇,,75100,121몰,
19756199,ASUS TUF Gaming B760-PLUS WIFI 코잇,,291540,125몰,
19772375,ASUS PRIME B760M-A 인텍앤컴퍼니,,150570,159몰,
19772519,ASUS PRIME B760-PLUS 인텍앤컴퍼니,,279000,1몰,
19772675,ASUS ROG STRIX B760-G GAMING WIFI 인텍앤컴퍼니,,241500,1몰,
19827944,ASRock A620M-HDV/M.2 디앤디컴,,109240,2몰,
19834694,GIGABYTE H610M S2H 듀러블에디션 피씨디렉트,,121000,1몰,
19903481,ASUS ROG STRIX B760-G GAMING WIFI 코잇,,228980,145몰,
19924310,ASUS PRIME A620M-A STCOM,,128000,3몰,
