Id,Name,Type,Price,Mall,2026-05-15 17:53:01
37287323,이엠텍 지포스 RTX 3050 MIRACLE WHITE D6 6GB,,337550,194몰,
37932260,액슬 지포스 RTX 3060 Ti D6 8GB White 에즈윈,,518170,128몰,
39030653,FORSA 지포스 RTX 3050 D6 6GB ONE COOL,,324130,90몰,
39037607,TAGER 지포스 RTX 3050 D6 6GB ONE COOL,,326590,76몰,
40580855,ONE-NETBOOK ONE X GPU RX 7600M XT (해외구매),,1303000,1몰,
40722776,NVIDIA A100 HBM2 40GB PCIe (해외구매),,14720000,1몰,
41420264,갤럭시 GALAX 지포스 RTX 3050 EX BLACK D6 6GB,,471000,2몰,
44217686,GAINWARD 지포스 RTX 3050 페가수스 D6 6GB,,320260,163몰,
46003205,이엠텍 지포스 RTX 3050 STORM X NANO D6 6GB,,340990,4몰,
47806457,액슬 지포스 RTX 3050 D6 6GB 에즈윈,,338730,135몰,
48395846,NVIDIA RTX 4500 Ada Generation D6 24GB,,4071660,63몰,
48648092,COLORFUL iGame 지포스 RTX 3050 Ultra DUO OC V2 D6 8GB White,,423990,23몰,
49055273,NVIDIA A30 HBM2 24GB (병행수입),,7390000,4몰,
49261274,NVIDIA H100 HBM2e 80GB PCIe,,40241440,33몰,
49266752,NVIDIA L40S D6 48GB,,12338790,29몰,
49531382,갤럭시 GALAX 지포스 RTX 4080 SUPER 3X D6X 16GB,,1822000,1몰,
52159256,FuriosaAI 퓨리오사 워보이 D4X 16GB,,3200000,9몰,
53783282,NVIDIA H100 HBM3 94GB NVL,,40113530,28몰,
54101633,ADT Link UT3G (해외구매),,89700,11몰,
54101783,EXP GDC TH3P4G3 SFX (해외구매),,70000,4몰,
54103622,AKiTiO 노드 타이탄 eGPU BOX (해외구매),,779990,3몰,
54481091,액슬 지포스 G210 D3 512MB 에즈윈,,24920,117몰,
54481106,액슬 지포스 GT730 클래식 D3 1GB 에즈윈,,58420,135몰,
55039700,NVIDIA RTX 6000 Ada Generation D6 48GB (병행수입),,11200000,26몰,
55045148,NVIDIA L4 D6 24GB,,4266000,4몰,
55045334,NVIDIA A2 D6 16GB,,1104800,1몰,
